fid,GEOID,NLCD16_WA,DFOfloodArea,DFOfRatio,within_dfo,within_aer,population,fldPopDFO,fldPopPctDFO,Shape_Area
1077,48041002014,933680.2661,1848658.007,0.059671059,1,1,2083,1,0.000480077,31914494.17
1078,48041002012,7979.645119,245718.8512,0.042072862,1,1,5975,0,0,5848296.601
1079,48041001701,0,122832.8712,0.046527117,1,1,5552,45,0.008105187,2640027.539
1080,48041001702,14926.76759,,,1,1,3135,0,0,2878999.58
1081,48041001606,0,,,1,1,3181,0,0,1164990.791
1082,48469001601,0,1532028.534,0.37210229,1,1,5959,1619,0.271689881,4117224.112
1083,48469001604,0,808719.6836,0.217890069,1,1,6346,1179,0.185786322,3711594.846
1084,48469001605,9165.94426,1144482.158,0.484506309,1,1,2900,1022,0.352413793,2371327.495
1085,48029120701,0,,,1,,4890,0,0,3407951.989
1086,48029120901,978.7306355,,,1,,2228,0,0,1924595.825
1087,48029120702,16940.59903,,,1,,4225,0,0,3270284.882
1088,48029120902,0,,,1,,6160,0,0,4688254.081
1089,48029141800,5367413.048,124647.4271,0.001706628,1,,3646,0,0,78404651.09
1090,48029170102,0,,,1,,3314,0,0,1224213.996
1091,48029130800,120296.3167,,,1,,5007,0,0,8484575.725
1092,48029190100,0,,,1,,3093,0,0,1645622.27
1093,48139061300,4329162.065,80503.66802,0.000541446,,,2555,0,0,153011901.7
1094,48139061500,0,,,1,,4982,0,0,16031495.02
1095,48139061600,0,,,,,5910,0,0,21455249.35
1096,48139061700,315750.1792,,,,,4964,0,0,340604859.8
1097,48139060900,244669.0141,,,,,6470,0,0,233444478
1098,48139061000,2399562.162,,,1,,3878,0,0,382129982.2
1099,48139060300,0,,,,,4026,0,0,4645783.362
1100,48139060400,0,,,,,3793,0,0,23225644.59
1101,48139061200,5617312.049,80501.20676,0.000376831,1,,1840,21,0.011413043,219244036.7
1102,48139061100,567065.2642,,,,,5163,0,0,199348464.6
1103,48139060102,0,,,,,6468,0,0,218832548.5
1104,48123970200,2423187.54,22793253.15,0.053260572,1,1,4430,36,0.008126411,430380547.7
1105,48123970300,1575320.094,5563778.032,0.015495655,1,1,3911,36,0.009204807,360629395.1
1106,48123970100,2588108.816,4712558.709,0.010293748,1,1,4701,19,0.004041693,460395962.2
1107,48123970500,1147319.654,673722.1828,0.001325108,1,1,2183,0,0,509575354.5
1108,48123970400,2130318.876,9701290.95,0.016487086,1,1,3203,6,0.001873244,590547903.2
1109,48127950200,1761575.128,,,,,7350,0,0,1124284749
1110,48131950100,122004.3924,800765.8583,0.000907615,1,,4186,0,0,882396824.4
1111,48131950200,857897.5881,674191.5567,0.000620537,1,,3002,0,0,1087322685
1112,48041001605,0,,,1,1,3756,0,0,1044932.524
1113,48041001803,1544.535301,,,1,1,5965,0,0,3312582.9
1114,48029121110,6759.345665,,,1,,4538,0,0,4527933.564
1115,48029121111,866.7004929,,,1,,5363,0,0,3779201.182
1116,48029121112,207107.2933,,,1,,3449,0,0,5117431.29
1117,48029110600,0,,,1,,2575,0,0,1963031.251
1118,48029110700,0,,,1,,1079,0,0,978432.3253
1119,48029110500,0,,,1,,1949,0,0,1263826.953
1120,48029121108,0,,,1,,7055,0,0,4162986.331
1121,48029120100,0,,,1,,3461,0,0,13411935.05
1122,48029120300,0,,,1,,7456,0,0,4754001.72
1123,48041002007,0,,,1,1,7461,0,0,3969592.836
1124,48041002008,0,,,1,1,8034,0,0,8885318.546
1125,48029121402,1995.01944,,,1,,5800,0,0,4577425.155
1126,48029121403,0,,,1,,4858,0,0,4418744.208
1127,48029121116,0,,,1,,4858,0,0,3184691.857
1128,48029121117,0,,,1,,3939,0,0,2446261.471
1129,48029121300,0,,,1,,5809,0,0,5090126.596
1130,48029141300,30390.38921,,,1,,6108,0,0,7588709.465
1131,48029181303,0,,,1,,3627,0,0,2083163.966
1132,48029182103,221331.0426,,,1,,2584,0,0,140973019.2
1133,48029130900,22218.52917,,,1,,3974,0,0,8949029.496
1134,48029181602,0,,,1,,5423,0,0,3715171.856
1135,48029160200,0,,,1,,2412,0,0,1084783.782
1136,48029130200,0,,,1,,1494,0,0,981823.4409
1137,48029190902,3524.018219,,,1,,3594,0,0,4818922.339
1138,48029182101,38154.03181,,,1,,7832,0,0,25110796.22
1139,48029980002,0,,,1,,20,0,0,1557434.995
1140,48349970900,390905.4274,,,1,,8500,0,0,122351038.1
1141,48349970200,760922.342,,,1,,5448,0,0,127366755.8
1142,48349970300,1811002.173,,,1,,7545,0,0,233702770.3
1143,48349970800,0,,,1,,1392,0,0,1825375.189
1144,48349970700,117105986,9323854.476,0.029209225,1,,5044,128,0.025376685,436315228.5
1145,48349970500,0,,,1,,4264,0,0,3432924.409
1146,48349970600,46111925.82,1018373.471,0.002384116,1,,3369,15,0.00445236,473261246.2
1147,48349970100,4245769.358,,,1,,3952,0,0,366336727.9
1148,48349970400,14720451.27,1291064.344,0.003171242,1,,3818,1,0.000261917,421836761.8
1149,48349971000,12968674.53,849299.212,0.001411479,1,,3117,19,0.006095605,614677405.5
1150,48029111000,0,,,1,,1887,0,0,1548309.404
1151,48029980001,31138.56606,165366.8661,0.001310632,1,,,,,126204468.4
1152,48029181503,0,,,1,,6409,0,0,2214813.417
1153,48029121505,67898.97848,,,1,,4590,0,0,3317440.224
1154,48029121118,0,,,1,,5365,0,0,4722672.035
1155,48029120400,0,,,1,,5726,0,0,4685892.91
1156,48029120501,0,,,1,,8078,0,0,6385575.482
1157,48425000200,61651.57693,,,1,,1892,0,0,5914695.475
1158,48425000100,5009053.849,563564.3002,0.001163776,1,,7039,14,0.001988919,489264029.7
1159,48029140400,0,,,1,,3577,0,0,1531089.129
1160,48029152000,552231.7238,,,1,,2199,0,0,46251334.82
1161,48029151400,0,,,1,,4316,0,0,1876185.105
1162,48029131601,349662.7523,,,1,,3465,0,0,51999703.48
1163,48029160702,0,,,1,,4431,0,0,2926025.461
1164,48029121506,0,,,1,,3883,0,0,2588583.281
1165,48029161200,642264.6778,,,1,,2495,0,0,46395556.11
1166,48029162001,359986.674,,,1,,2021,0,0,46777652.95
1167,48029171100,0,,,1,,3164,0,0,1841499.97
1168,48029171801,0,,,1,,5086,0,0,2213569.456
1169,48029182102,2596.617279,,,1,,7440,0,0,21481348.17
1170,48029191804,7027.113356,,,1,,6360,0,0,29840081.16
1171,48029151900,2863796.659,83069.48253,0.002271852,1,,5090,0,0,39428459.94
1172,48029151500,0,,,1,,2377,0,0,1943867.432
1173,48029121205,30258.43539,,,1,,3589,0,0,2965477.445
1174,48029121804,0,,,1,,6235,0,0,2404695.538
1175,48029141900,14008321.75,166127.544,0.001372794,1,,4155,0,0,135022468.8
1176,48029140600,0,,,1,,2585,0,0,1203482.89
1177,48029180202,0,,,1,,4767,0,0,1988854.786
1178,48029152100,330626.0416,,,1,,4212,0,0,111555126.2
1179,48029120502,0,,,1,,4742,0,0,3297135.391
1180,48029120600,0,,,1,,4883,0,0,3277665.495
1181,48029121203,0,,,1,,3770,0,0,7457958.348
1182,48029121204,2662.088667,,,1,,7091,0,0,4375319.374
1183,48029121206,0,,,1,,7504,0,0,4160324.11
1184,48029121115,0,,,1,,4812,0,0,2480378.186
1185,48039661100,185483.5753,3736367.332,0.269313812,1,1,3369,636,0.188780053,14059140.82
1186,48041001900,0,,,1,1,5385,0,0,5680373.991
1187,48041002001,16730.43737,,,1,1,5327,0,0,12031615.74
1188,48041000202,6322660.375,13077236.93,0.056004185,1,1,6570,66,0.010045662,239827302.7
1189,48039663300,0,29591.73722,0.011929269,1,1,2124,3,0.001412429,2480599.44
1190,48361020800,106995.7859,,,1,1,1955,0,0,5605344.685
1191,48453002110,0,,,1,1,3864,0,0,3527648.105
1192,48453002111,98073.18906,,,1,1,5154,0,0,6686001.207
1193,48213950200,3178195.159,,,1,,5491,0,0,249640819.7
1194,48213950400,9074693.881,80604.91903,0.000271839,1,,4181,0,0,305591342.5
1195,48213951000,42568.4131,,,1,,2273,0,0,24137093.16
1196,48213951100,9803530.592,483354.3154,0.002420091,1,,3537,70,0.019790783,209529237.3
1197,48213950800,22407207.31,1408253.489,0.014305479,1,,4615,271,0.05872156,120848758.5
1198,48213951400,29026564.69,604404.7546,0.001580775,1,,6702,71,0.010593853,411373772.3
1199,48213950700,2561360.131,241503.6752,0.001479715,1,,4147,0,0,165770968.5
1200,48213950500,193056.9059,,,1,,2269,0,0,124865580.3
1201,48213951300,274257.0058,,,1,,4997,0,0,24825007.95
1202,48213950300,12003411.85,483718.9721,0.001378323,1,,7633,33,0.004323333,362950865.1
1203,48213950100,34849430.74,2375164.897,0.026222639,1,,6316,123,0.019474351,125426317
1204,48213951200,95300.21352,,,1,,5781,0,0,16350307.05
1205,48355006300,73060396.77,28437967.18,0.686685383,1,1,2270,115,0.050660793,114473785
1206,48355006400,676362.223,2412490.94,0.689893305,1,1,1778,931,0.523622047,4173266.778
1207,48453002105,0,,,1,1,4522,0,0,1929376.84
1208,48453002106,0,,,1,1,2737,0,0,1622801.266
1209,48453002107,0,,,1,1,3794,0,0,3046936.358
1210,48139060213,0,,,,,6683,0,0,38733161.08
1211,48139060211,0,,,,,2853,0,0,71430129.86
1212,48139060801,0,,,,,6769,0,0,38361826.8
1213,48139060702,0,,,,,4294,0,0,40780654.37
1214,48139060802,0,,,,,7625,0,0,50529679.23
1215,48139060803,0,,,,,1220,0,0,35517066.32
1216,48139060208,0,,,,,4550,0,0,25523551.59
1217,48139060212,0,,,,,4875,0,0,19378806.65
1218,48139060210,0,,,,,1577,0,0,35543594.82
1219,48139060209,0,,,,,4303,0,0,36155185.21
1220,48047950200,30470.24849,,,1,,4197,0,0,13002176.37
1221,48047950100,688224.5621,1604788.65,0.000659572,,,1183,0,0,2433762722
1222,48453002109,0,,,1,1,3303,0,0,2786335.908
1223,48453001840,2578.387596,,,1,1,10523,0,0,8963503.65
1224,48453000204,0,,,1,1,2787,0,0,1815686.317
1225,48453001740,0,,,1,1,4836,0,0,4701767.556
1226,48453001403,0,,,1,1,1572,0,0,797481.2977
1227,48453002108,0,,,1,1,3385,0,0,3274023.681
1228,48453001768,1138567.157,,,1,1,8749,0,0,214675085.1
1229,48039662900,1066784.225,19044002.45,0.338887781,1,1,4963,630,0.126939351,57262382.69
1230,48039662800,920769.56,30029328.27,0.224153191,1,1,5599,327,0.058403286,134888653.2
1231,48453001822,0,,,1,1,6383,0,0,1742065.344
1232,48453001841,0,,,1,1,16136,0,0,9687292.939
1233,48453001845,0,,,1,1,2721,0,0,2630457.462
1234,48453001913,452427.1235,,,1,1,4793,0,0,12459197.52
1235,48453000902,0,,,1,1,4891,0,0,3029425.213
1236,48453001000,234197.8735,,,1,1,3219,0,0,2328168.454
1237,48453001100,177002.8456,,,1,1,5227,0,0,2666619.567
1238,48029191806,0,,,1,,8056,0,0,10475200.37
1239,48039662500,2978361.503,60061882.87,0.635818005,1,1,2709,830,0.30638612,97442317.59
1240,48039664100,17290779.41,92050066.47,0.493017972,1,1,5492,587,0.106882739,203998098.5
1241,48039664000,464035.7216,5448391.817,0.159428716,1,1,3611,83,0.022985323,34638505.86
1242,48039660100,943.6653856,550716.786,0.13020727,1,1,4522,146,0.032286599,4230482.893
1243,48039662200,417742.5889,56727441.23,0.606102467,1,1,5560,544,0.097841727,94011553.56
1244,48039662400,3783704.017,41857793.7,0.462447375,1,1,4580,495,0.108078603,94297338.06
1245,48039661200,0,418244.0464,0.119213477,1,1,4181,260,0.06218608,3508362.146
1246,48039661000,345761.6895,14011443.75,0.33188504,1,1,6277,964,0.153576549,42563524.75
1247,48039663100,10081407.52,37569240.81,0.411724299,1,1,5306,384,0.072370901,101329946.6
1248,48039662000,16099153.44,110018697.4,0.2828677,1,1,5762,595,0.103262756,405039644.8
1249,48039664400,12685715.33,28398250.99,0.379954845,1,1,5816,36,0.006189821,87426834.17
1250,48039660300,126590.1056,1908216.67,0.194255084,1,1,10433,427,0.040927825,9949842.125
1251,48453001745,12891.41358,,,1,1,2143,0,0,3401988.782
1252,48453001749,0,,,1,1,5926,0,0,4241214.44
1253,48453001750,4994.639847,,,1,1,4796,0,0,6046577.609
1254,48453001751,0,,,1,1,2072,0,0,1526574.367
1255,48453001752,0,,,1,1,3651,0,0,932602.1409
1256,48453001753,0,,,1,1,1070,0,0,2350647.315
1257,48029121122,0,,,1,,4909,0,0,3093741.109
1258,48029191413,0,,,1,,5916,0,0,3680081.059
1259,48029191411,0,,,1,,3981,0,0,2059069.831
1260,48039660900,98598.96005,14142746.77,0.315723956,1,1,7119,1424,0.200028094,44893258.53
1261,48039661300,15535.08583,591344.6121,0.175352275,1,1,2348,66,0.028109029,3387858.551
1262,48039661400,0,523478.3056,0.074912362,1,1,6892,462,0.067034243,6987876.287
1263,48039662100,8659702.483,65138753.31,0.477430403,1,1,5295,902,0.170349386,145095823.9
1264,48039662300,0,,,1,1,5154,0,0,3439042.516
1265,48039662700,5234570.262,56723623.95,0.271754205,1,1,2320,294,0.126724138,213965928.1
1266,48039663000,1530210.241,18074568.89,0.299604565,1,1,2844,68,0.023909986,61858294.97
1267,48039663200,24738.87782,383913.9329,0.088332504,1,1,4639,16,0.003449019,4370975.003
1268,48321730303,828788.0995,49226856.27,0.317750037,1,1,800,179,0.22375,155751999
1269,48029191813,0,,,1,,6262,0,0,2818067.997
1270,48453001754,100836.0313,,,1,1,4652,0,0,3212840.609
1271,48453001764,16983931.82,1025594.79,0.010116278,1,1,7151,78,0.010907565,118364577.6
1272,48453001769,774.8364258,,,1,1,5535,0,0,8951435.374
1273,48453001804,0,,,1,1,6173,0,0,2184877.914
1274,48453001805,0,,,1,1,4320,0,0,1514674.042
1275,48453001806,1806.221603,,,1,1,6306,0,0,1925300.803
1276,48453001811,0,,,1,1,3233,0,0,1438646.2
1277,48453001812,0,,,1,1,7162,0,0,2312877.918
1278,48453001813,774.120163,,,1,1,6620,0,0,3528909.305
1279,48339692700,220671.3264,2763694.991,0.031662177,1,1,6957,161,0.023142159,87507626.45
1280,48339694700,15644564.6,7577037.439,0.024678078,1,1,3035,75,0.024711697,322679731.5
1281,48339693700,2728312.298,2313524.043,0.067177907,1,1,9901,202,0.02040198,37167075.09
1282,48339690500,452486.2896,3174340.087,0.083698601,1,1,10439,122,0.011686943,38378329.68
1283,48339694400,1042919.85,522245.0138,0.009134514,1,1,7675,10,0.001302932,58215637.25
1284,48339693900,115195.1517,1152996.563,0.028692009,1,1,9940,57,0.005734406,40300480.02
1285,48339690300,225396.3487,380368.2589,0.00943687,1,1,4854,45,0.009270705,40532006.68
1286,48339692300,3095516.871,9365475.014,0.171338797,1,1,16743,296,0.01767903,57756077.97
1287,48339693000,276120.3076,3137334.26,0.026871826,1,1,9423,78,0.008277619,117027923.7
1288,48339694600,1520392.821,26436107.13,0.116356455,1,1,7961,110,0.01381736,228719713.2
1289,48453001817,0,,,1,1,3838,0,0,2496960.867
1290,48453001818,0,,,1,1,5596,0,0,2567207.966
1291,48453001820,0,,,1,1,6698,0,0,1963554.173
1292,48453001821,0,,,1,1,5300,0,0,2656204.318
1293,48453001824,0,246285.2526,0.171750247,1,1,1597,319,0.19974953,1433973.24
1294,48453001828,0,,,1,1,3908,0,0,2349333.837
1295,48453001842,79784.87297,,,1,1,10384,0,0,30534432.39
1296,48453001843,0,,,1,1,2408,0,0,1092630.992
1297,48339692900,333743.2255,1661932.691,0.022246534,1,1,4459,27,0.006055169,75038986.19
1298,48339692200,1140221.407,14045230.48,0.130959034,1,1,8348,329,0.039410637,108389256.8
1299,48339694000,332070.8643,1687740.936,0.013557205,1,1,10541,70,0.006640736,124822398.1
1300,48339692500,542409.809,5054416.018,0.117455259,1,1,8572,218,0.025431638,43575101.3
1301,48339691400,68081.56958,2862798.462,0.193685085,1,1,9271,1459,0.157372452,14848767.64
1302,48339693400,0,64113.40195,0.024080193,1,1,3935,51,0.01296061,2662495.471
1303,48029121813,0,,,1,,1523,0,0,1893736.349
1304,48029152202,177437.0934,,,1,,4215,0,0,74970873.25
1305,48029161503,0,,,1,,3992,0,0,2323912.37
1306,48029181817,0,,,1,,3179,0,0,2081749.08
1307,48029191817,0,662034.4878,0.051499087,1,,11830,5,0.000422654,12855266.65
1308,48453001200,129684.7838,,,1,1,4767,0,0,2503671.633
1309,48453001303,84504.12776,,,1,1,3904,0,0,1733297.164
1310,48453001304,0,,,1,1,4020,0,0,1820785.553
1311,48453001305,83892.18464,,,1,1,5311,0,0,3127619.363
1312,48453001307,0,,,1,1,3381,0,0,1786827.455
1313,48453001401,103512.1212,,,1,1,3013,0,0,1372438.767
1314,48453001829,0,,,1,1,2307,0,0,1700701.965
1315,48453001832,0,,,1,1,2699,0,0,1495371.976
1316,48453001833,0,,,1,1,8133,0,0,3237399.636
1317,48453001834,15827.88042,,,1,1,9421,0,0,15585207.92
1318,48453001835,4642.967026,,,1,1,5568,0,0,2572897.396
1319,48453001839,19427.58401,,,1,1,7343,0,0,8178839.773
1320,48453001844,0,,,1,1,3146,0,0,1013643.976
1321,48453001847,0,,,1,1,6382,0,0,3047801.589
1322,48453001848,3609.841423,,,1,1,4513,0,0,3351783.546
1323,48435950300,0,,,,,,,,3751616152
1324,48453001850,0,,,1,1,3604,0,0,1733617.884
1325,48453001851,5498.198311,,,1,1,9201,0,0,7448852.891
1326,48481740500,707861.4177,54974400.03,0.463767081,1,1,2978,551,0.185023506,119246676.9
1327,48481740800,96169.46887,15411297.7,0.284462631,1,1,3967,203,0.05117217,54273048.38
1328,48481741000,2929246.017,55322241.2,0.229056537,1,1,4052,217,0.053553801,244451449.5
1329,48481740300,1022294.283,42510623.51,0.831030488,1,1,1304,729,0.55904908,52176402.57
1330,48481741100,4188391.729,142423121,0.191554591,1,1,2292,210,0.091623037,747700288.5
1331,48029170600,0,,,1,,3848,0,0,1936040.514
1332,48029170700,0,,,1,,4548,0,0,1855244.583
1333,48029170800,20309.18081,,,1,,1363,0,0,1022653.006
1334,48029170900,23000.52429,,,1,,2786,0,0,1852356.372
1335,48029171000,0,,,1,,5014,0,0,1534964.806
1336,48029171200,0,,,1,,3476,0,0,2334655.742
1337,48441013300,0,,,,,,,,68132213.11
1338,48441013402,0,,,,,,,,74007246.36
1339,48441013500,3552830.979,1368915.291,0.001163264,,,,,,1180341212
1340,48441011700,0,,,,,,,,2301511.29
1341,48051970200,2363614.571,19683462.15,0.030315761,1,1,3920,38,0.009693878,651645118.8
1342,48247950400,185522.7134,1581427.323,0.000546999,1,,2135,0,0,2891282870
1343,48051970400,5832655.51,140321650.4,0.260297775,1,1,2794,163,0.058339298,544913931.4
1344,48051970500,23903207.29,21903547.91,0.090874024,1,1,4050,71,0.017530864,264935212.3
1345,48051970100,1734749.684,8744619.671,0.034193382,1,1,1272,12,0.009433962,257474886.2
1346,48051970300,104795.0029,359454.1877,0.013449213,1,1,3914,0,0,26831578.02
1347,48029161000,23192.44893,,,1,,3395,0,0,7407632.651
1348,48029161100,4431.13028,,,1,,8091,0,0,10104012.37
1349,48029190603,0,,,1,,2484,0,0,1281877.322
1350,48029191405,0,,,1,,7561,0,0,8716092.282
1351,48029131613,115975.1312,,,1,,4108,0,0,5106175.27
1352,48029190604,0,,,1,,3982,0,0,1623048.231
1353,48029181729,8325.110756,,,1,,7389,0,0,8714001.149
1354,48029161302,0,,,1,,5140,0,0,3424908.619
1355,48029980100,1041.965149,,,1,,283,0,0,14667864.25
1356,48029161501,0,,,1,,7056,0,0,4036048.107
1357,48029171700,6856.317207,,,1,,7342,0,0,10633013.67
1358,48029171802,0,,,1,,5105,0,0,2522496.079
1359,48029171902,2343.441559,,,1,,12618,0,0,7534028.295
1360,48029171903,0,,,1,,6636,0,0,3116068.245
1361,48453000102,282824.5331,,,1,1,2519,0,0,5621690.559
1362,48453002005,0,,,1,1,4958,0,0,1632139.18
1363,48453002104,0,,,1,1,3155,0,0,1231702.097
1364,48259970402,178496.9066,385225.8555,0.001677431,1,,6133,2,0.000326105,229830817.5
1365,48259970401,77514.58379,,,1,,8989,0,0,87860195.8
1366,48259970301,83494.83841,,,1,,4987,0,0,97985370.36
1367,48029131609,49347.28564,,,1,,7046,0,0,4859007.121
1368,48005000400,32689.44522,,,1,,3999,0,0,12639372.38
1369,48005001100,12959314.49,947252.4683,0.003795932,1,,6338,7,0.001104449,262503433.8
1370,48029191815,0,,,1,,4948,0,0,2540512.21
1371,48005000700,0,,,1,,3843,0,0,2864634.088
1372,48005000500,186179.5937,,,1,,3162,0,0,15213069.01
1373,48005000200,3393646.645,,,1,,6672,0,0,129512847.6
1374,48005001200,93250029.26,5138846.97,0.012763938,1,,2421,85,0.035109459,495856737.7
1375,48005000102,2107141.576,,,1,,4646,0,0,158144521.3
1376,48005000800,59875.89761,,,1,,5717,0,0,19018078.98
1377,48005000600,25876.52628,,,1,,6200,0,0,15270601.42
1378,48005001300,30810773.68,1353337.731,0.003325896,1,,4771,6,0.001257598,437719948.8
1379,48453000203,0,,,1,1,1220,0,0,1203709.213
1380,48453000302,0,,,1,1,4491,0,0,2043994.041
1381,48453000401,774.6085739,,,1,1,3390,0,0,2174041.062
1382,48453001503,0,,,1,1,3671,0,0,3461295.613
1383,48453001402,59272.88387,,,1,1,2481,0,0,1355186.583
1384,48453001504,0,,,1,1,4894,0,0,2623234.791
1385,48453001505,0,,,1,1,4173,0,0,2144328.1
1386,48453001501,0,,,1,1,5159,0,0,3458488.104
1387,48453001602,215280.9177,,,1,1,2977,0,0,2872736.374
1388,48453001853,12545.0374,,,1,1,3139,0,0,1532043.428
1389,48453002002,0,,,1,1,3064,0,0,1539498.251
1390,48453002004,0,,,1,1,2358,0,0,863232.3554
1391,48029161504,22323.91943,,,1,,3894,0,0,2308515.006
1392,48029171602,29430.92318,,,1,,3029,0,0,8123014.521
1393,48029171919,0,,,1,,4136,0,0,2065821.122
1394,48029171601,42350.04773,,,1,,3766,0,0,3107877.207
1395,48029171922,4687.632195,,,1,,3237,0,0,2876451.298
1396,48297950100,43503279.55,2603958.84,0.002224944,1,,2646,2,0.000755858,1213851412
1397,48297950200,75698.2323,,,1,1,1586,0,0,7822029.407
1398,48297950400,40915351.48,1124961.625,0.00624954,1,1,2280,55,0.024122807,220922453.3
1399,48297950300,3598137.346,714478.3781,0.000531856,1,,1910,0,0,1346967237
1400,48029141101,18673.4419,,,1,,3415,0,0,3427938.872
1401,48029131401,15804.84952,,,1,,8515,0,0,7948008.205
1402,48029141102,0,,,1,,2870,0,0,1527762.732
1403,48029141404,0,,,1,,4750,0,0,2636036.613
1404,48029151302,0,,,1,,3139,0,0,3257680.775
1405,48029160902,0,,,1,,3988,0,0,2573262.517
1406,48471790200,2987045.937,6177816.076,0.017616589,1,1,5814,0,0,353668784
1407,48471790400,3293129.963,19201818.2,0.03498403,1,1,5320,14,0.002631579,552166942.4
